dataset, numInstances, numAttributes, evalMethod, evalSupport, evalConfidence, numAttributesToSelect, attributeEntropy, classifier, support, confidence, errorRate, precision, recall, fMeasure
Glass, 214, 9, PAS, 0.05, 0.6, 2, 2.0, NB, , , 0.5560747663551402, 0.3937864601977934, 0.4439252336448598, 0.3462489611072476
Glass, 214, 9, PAS, 0.05, 0.8, 2, 2.0, NB, , , 0.5560747663551402, 0.3937864601977934, 0.4439252336448598, 0.3462489611072476
Glass, 214, 9, PAS, 0.08, 0.2, 2, 2.0, NB, , , 0.5560747663551402, 0.3937864601977934, 0.4439252336448598, 0.3462489611072476
Glass, 214, 9, PAS, 0.08, 0.3, 2, 2.0, NB, , , 0.5560747663551402, 0.3937864601977934, 0.4439252336448598, 0.3462489611072476
Glass, 214, 9, PAS, 0.08, 0.6, 2, 2.0, NB, , , 0.5560747663551402, 0.3937864601977934, 0.4439252336448598, 0.3462489611072476
Glass, 214, 9, PAS, 0.08, 0.8, 2, 2.0, NB, , , 0.5560747663551402, 0.3937864601977934, 0.4439252336448598, 0.3462489611072476
Glass, 214, 9, PAS, 0.1, 0.2, 2, 2.0, NB, , , 0.5560747663551402, 0.3937864601977934, 0.4439252336448598, 0.3462489611072476
Glass, 214, 9, PAS, 0.1, 0.3, 2, 2.0, NB, , , 0.5560747663551402, 0.3937864601977934, 0.4439252336448598, 0.3462489611072476
Glass, 214, 9, PAS, 0.1, 0.6, 2, 2.0, NB, , , 0.5560747663551402, 0.3937864601977934, 0.4439252336448598, 0.3462489611072476
Glass, 214, 9, PAS, 0.1, 0.8, 2, 2.0, NB, , , 0.5560747663551402, 0.3937864601977934, 0.4439252336448598, 0.3462489611072476
Glass, 214, 9, PAS, 0.15, 0.2, 2, 2.0, NB, , , 0.5233644859813084, 0.40460372283818036, 0.4766355140186916, 0.39094861524768065
Glass, 214, 9, PAS, 0.15, 0.3, 2, 2.0, NB, , , 0.5233644859813084, 0.40460372283818036, 0.4766355140186916, 0.39094861524768065
Glass, 214, 9, PAS, 0.15, 0.6, 2, 2.0, NB, , , 0.5607476635514018, 0.3923723782129367, 0.4392523364485981, 0.34915686534395163
Glass, 214, 9, PAS, 0.15, 0.8, 2, 2.0, NB, , , 0.5607476635514018, 0.3923723782129367, 0.4392523364485981, 0.34915686534395163
Glass, 214, 9, PAS, 0.03, 0.2, 3, 2.9731662330851516, NB, , , 0.5420560747663551, 0.38744199360232, 0.45794392523364486, 0.37501215392162646
Glass, 214, 9, PAS, 0.03, 0.3, 3, 2.9731662330851516, NB, , , 0.5420560747663551, 0.38744199360232, 0.45794392523364486, 0.37501215392162646
Glass, 214, 9, PAS, 0.03, 0.6, 3, 2.890387909319453, NB, , , 0.5420560747663551, 0.38744199360232, 0.45794392523364486, 0.37501215392162646
Glass, 214, 9, PAS, 0.03, 0.8, 3, 2.0, NB, , , 0.5420560747663551, 0.38744199360232, 0.45794392523364486, 0.37501215392162646
Glass, 214, 9, PAS, 0.05, 0.2, 3, 2.9705375792996054, NB, , , 0.5747663551401869, 0.4037806430329795, 0.4252336448598131, 0.3508254188679796
Glass, 214, 9, PAS, 0.05, 0.3, 3, 2.9705375792996054, NB, , , 0.5747663551401869, 0.4037806430329795, 0.4252336448598131, 0.3508254188679796
Glass, 214, 9, PAS, 0.05, 0.6, 3, 2.810986911351308, NB, , , 0.5327102803738317, 0.4231790535528853, 0.4672897196261682, 0.375600555317076
Glass, 214, 9, PAS, 0.05, 0.8, 3, 2.0, NB, , , 0.5327102803738317, 0.4231790535528853, 0.4672897196261682, 0.375600555317076
Glass, 214, 9, PAS, 0.08, 0.2, 3, 2.9705375792996054, NB, , , 0.5747663551401869, 0.4037806430329795, 0.4252336448598131, 0.3508254188679796
Glass, 214, 9, PAS, 0.08, 0.3, 3, 2.9705375792996054, NB, , , 0.5747663551401869, 0.4037806430329795, 0.4252336448598131, 0.3508254188679796
Glass, 214, 9, PAS, 0.08, 0.6, 3, 2.0, NB, , , 0.5747663551401869, 0.4037806430329795, 0.4252336448598131, 0.3508254188679796
Glass, 214, 9, PAS, 0.08, 0.8, 3, 2.0, NB, , , 0.5, 0.5145473123922, 0.5, 0.4449347191757021
Glass, 214, 9, PAS, 0.1, 0.2, 3, 2.9583276329376393, NB, , , 0.6355140186915887, 0.4237550162365339, 0.3644859813084112, 0.3254868156533777
Glass, 214, 9, PAS, 0.1, 0.3, 3, 2.9583276329376393, NB, , , 0.6355140186915887, 0.4237550162365339, 0.3644859813084112, 0.3254868156533777
Glass, 214, 9, PAS, 0.1, 0.6, 3, 2.0, NB, , , 0.6355140186915887, 0.4237550162365339, 0.3644859813084112, 0.3254868156533777
Glass, 214, 9, PAS, 0.1, 0.8, 3, 2.0, NB, , , 0.6355140186915887, 0.4237550162365339, 0.3644859813084112, 0.3254868156533777
Glass, 214, 9, PAS, 0.15, 0.2, 3, 3.0, NB, , , 0.5654205607476636, 0.4249309156394572, 0.43457943925233644, 0.3754910976624036
Glass, 214, 9, PAS, 0.15, 0.3, 3, 3.0, NB, , , 0.5654205607476636, 0.4249309156394572, 0.43457943925233644, 0.3754910976624036
Glass, 214, 9, PAS, 0.15, 0.6, 3, 3.0, NB, , , 0.5841121495327103, 0.4588167036358829, 0.4158878504672897, 0.39923181954395354
Glass, 214, 9, PAS, 0.15, 0.8, 3, 3.0, NB, , , 0.5841121495327103, 0.4588167036358829, 0.4158878504672897, 0.39923181954395354
Glass, 214, 9, PAS, 0.03, 0.2, 4, 3.939032634240091, NB, , , 0.5046728971962616, 0.4597550796758436, 0.4953271028037383, 0.4204580997841577
Glass, 214, 9, PAS, 0.03, 0.3, 4, 3.939032634240091, NB, , , 0.5046728971962616, 0.4597550796758436, 0.4953271028037383, 0.4204580997841577
Glass, 214, 9, PAS, 0.03, 0.6, 4, 3.7433868312586362, NB, , , 0.5046728971962616, 0.4597550796758436, 0.4953271028037383, 0.4204580997841577
Glass, 214, 9, PAS, 0.03, 0.8, 4, 2.0, NB, , , 0.5046728971962616, 0.4597550796758436, 0.4953271028037383, 0.4204580997841577
Glass, 214, 9, PAS, 0.05, 0.2, 4, 3.9478090116493134, NB, , , 0.5700934579439252, 0.41394080996884736, 0.42990654205607476, 0.3619540839847526
Glass, 214, 9, PAS, 0.05, 0.3, 4, 3.9478090116493134, NB, , , 0.5700934579439252, 0.41394080996884736, 0.42990654205607476, 0.3619540839847526
Glass, 214, 9, PAS, 0.05, 0.6, 4, 3.7433868312586362, NB, , , 0.5046728971962616, 0.4597550796758436, 0.4953271028037383, 0.4204580997841577
Glass, 214, 9, PAS, 0.05, 0.8, 4, 2.0, NB, , , 0.5327102803738317, 0.44590120160213614, 0.4672897196261682, 0.4153429705487349
Glass, 214, 9, PAS, 0.08, 0.2, 4, 3.9403801542926713, NB, , , 0.5514018691588785, 0.4419201980383687, 0.4485981308411215, 0.40360667740915895
Glass, 214, 9, PAS, 0.08, 0.3, 4, 3.9403801542926713, NB, , , 0.5514018691588785, 0.4419201980383687, 0.4485981308411215, 0.40360667740915895
Glass, 214, 9, PAS, 0.08, 0.6, 4, 2.0, NB, , , 0.5514018691588785, 0.4419201980383687, 0.4485981308411215, 0.40360667740915895
Glass, 214, 9, PAS, 0.08, 0.8, 4, 2.0, NB, , , 0.5467289719626168, 0.4466175926415845, 0.4532710280373832, 0.4122061856662065
Glass, 214, 9, PAS, 0.1, 0.2, 4, 3.932408971942369, NB, , , 0.5934579439252337, 0.43929182995298977, 0.40654205607476634, 0.3518880650954622
Glass, 214, 9, PAS, 0.1, 0.3, 4, 3.932408971942369, NB, , , 0.5934579439252337, 0.43929182995298977, 0.40654205607476634, 0.3518880650954622
Glass, 214, 9, PAS, 0.1, 0.6, 4, 2.0, NB, , , 0.5514018691588785, 0.5009877772670785, 0.4485981308411215, 0.3935595768995587
Glass, 214, 9, PAS, 0.1, 0.8, 4, 2.0, NB, , , 0.5514018691588785, 0.5009877772670785, 0.4485981308411215, 0.3935595768995587
Glass, 214, 9, PAS, 0.15, 0.2, 4, 3.9838387210393846, NB, , , 0.5420560747663551, 0.46980270247742817, 0.45794392523364486, 0.4209705947811868
Glass, 214, 9, PAS, 0.15, 0.3, 4, 3.9838387210393846, NB, , , 0.5420560747663551, 0.46980270247742817, 0.45794392523364486, 0.4209705947811868
Glass, 214, 9, PAS, 0.15, 0.6, 4, 4.0, NB, , , 0.5420560747663551, 0.46980270247742817, 0.45794392523364486, 0.4209705947811868
Glass, 214, 9, PAS, 0.15, 0.8, 4, 4.0, NB, , , 0.5420560747663551, 0.46980270247742817, 0.45794392523364486, 0.4209705947811868
Glass, 214, 9, PAS, 0.03, 0.2, 5, 4.937461545859494, NB, , , 0.5046728971962616, 0.5095955309220307, 0.4953271028037383, 0.4537261760026406
Glass, 214, 9, PAS, 0.03, 0.3, 5, 4.937461545859494, NB, , , 0.5046728971962616, 0.5095955309220307, 0.4953271028037383, 0.4537261760026406
Glass, 214, 9, PAS, 0.03, 0.6, 5, 4.81501558563018, NB, , , 0.5186915887850467, 0.45508904308219417, 0.48130841121495327, 0.4163272099415498
Glass, 214, 9, PAS, 0.03, 0.8, 5, 2.0, NB, , , 0.5186915887850467, 0.45508904308219417, 0.48130841121495327, 0.4163272099415498
Glass, 214, 9, PAS, 0.05, 0.2, 5, 4.935029571217405, NB, , , 0.514018691588785, 0.47168197620249624, 0.48598130841121495, 0.4267154846539638
Glass, 214, 9, PAS, 0.05, 0.3, 5, 4.935029571217405, NB, , , 0.514018691588785, 0.47168197620249624, 0.48598130841121495, 0.4267154846539638
Glass, 214, 9, PAS, 0.05, 0.6, 5, 4.660423877227281, NB, , , 0.514018691588785, 0.47168197620249624, 0.48598130841121495, 0.4267154846539638
Glass, 214, 9, PAS, 0.05, 0.8, 5, 4.553504063787706, NB, , , 0.5093457943925234, 0.5011181251887198, 0.49065420560747663, 0.4610410653709083
Glass, 214, 9, PAS, 0.08, 0.2, 5, 4.8916966675339655, NB, , , 0.5607476635514018, 0.47834585547614683, 0.4392523364485981, 0.3867169239018874
Glass, 214, 9, PAS, 0.08, 0.3, 5, 4.8916966675339655, NB, , , 0.5607476635514018, 0.47834585547614683, 0.4392523364485981, 0.3867169239018874
Glass, 214, 9, PAS, 0.08, 0.6, 5, 4.704768349281785, NB, , , 0.5467289719626168, 0.45974344780724297, 0.4532710280373832, 0.4160247099816035
Glass, 214, 9, PAS, 0.08, 0.8, 5, 2.0, NB, , , 0.5467289719626168, 0.49922883189575823, 0.4532710280373832, 0.4097713021981771
Glass, 214, 9, PAS, 0.1, 0.2, 5, 4.715609021799453, NB, , , 0.5607476635514018, 0.47834585547614683, 0.4392523364485981, 0.3867169239018874
Glass, 214, 9, PAS, 0.1, 0.3, 5, 4.715609021799453, NB, , , 0.5607476635514018, 0.47834585547614683, 0.4392523364485981, 0.3867169239018874
Glass, 214, 9, PAS, 0.1, 0.6, 5, 2.0, NB, , , 0.5607476635514018, 0.47834585547614683, 0.4392523364485981, 0.3867169239018874
Glass, 214, 9, PAS, 0.1, 0.8, 5, 2.0, NB, , , 0.5607476635514018, 0.47834585547614683, 0.4392523364485981, 0.3867169239018874
Glass, 214, 9, PAS, 0.15, 0.2, 5, 4.97475441500622, NB, , , 0.5373831775700935, 0.4673934037251795, 0.46261682242990654, 0.42568756324802126
Glass, 214, 9, PAS, 0.15, 0.3, 5, 4.97475441500622, NB, , , 0.5373831775700935, 0.4673934037251795, 0.46261682242990654, 0.42568756324802126
Glass, 214, 9, PAS, 0.15, 0.6, 5, 5.000000000000001, NB, , , 0.5373831775700935, 0.4673934037251795, 0.46261682242990654, 0.42568756324802126
Glass, 214, 9, PAS, 0.15, 0.8, 5, 5.000000000000001, NB, , , 0.5373831775700935, 0.4673934037251795, 0.46261682242990654, 0.42568756324802126
Glass, 214, 9, PAS, 0.03, 0.2, 6, 5.9286811348265775, NB, , , 0.5093457943925234, 0.4994907447424782, 0.49065420560747663, 0.4494055608211455
Glass, 214, 9, PAS, 0.03, 0.3, 6, 5.9286811348265775, NB, , , 0.5093457943925234, 0.4994907447424782, 0.49065420560747663, 0.4494055608211455
Glass, 214, 9, PAS, 0.03, 0.6, 6, 5.803254357574893, NB, , , 0.5467289719626168, 0.4382102822757028, 0.4532710280373832, 0.4083488940965576
Glass, 214, 9, PAS, 0.03, 0.8, 6, 5.511229772961486, NB, , , 0.5467289719626168, 0.4382102822757028, 0.4532710280373832, 0.4083488940965576
Glass, 214, 9, PAS, 0.05, 0.2, 6, 5.9205138883740105, NB, , , 0.5093457943925234, 0.4994907447424782, 0.49065420560747663, 0.4494055608211455
Glass, 214, 9, PAS, 0.05, 0.3, 6, 5.9205138883740105, NB, , , 0.5093457943925234, 0.4994907447424782, 0.49065420560747663, 0.4494055608211455
Glass, 214, 9, PAS, 0.05, 0.6, 6, 5.595019475839776, NB, , , 0.5093457943925234, 0.4994907447424782, 0.49065420560747663, 0.4494055608211455
Glass, 214, 9, PAS, 0.05, 0.8, 6, 5.461761789972411, NB, , , 0.5046728971962616, 0.504292478917316, 0.4953271028037383, 0.46378155796075343
Glass, 214, 9, PAS, 0.08, 0.2, 6, 5.891833107884342, NB, , , 0.5560747663551402, 0.5121315665164411, 0.4439252336448598, 0.40762117365610717
Glass, 214, 9, PAS, 0.08, 0.3, 6, 5.891833107884342, NB, , , 0.5560747663551402, 0.5121315665164411, 0.4439252336448598, 0.40762117365610717
Glass, 214, 9, PAS, 0.08, 0.6, 6, 5.369987905571394, NB, , , 0.5560747663551402, 0.5121315665164411, 0.4439252336448598, 0.40762117365610717
Glass, 214, 9, PAS, 0.08, 0.8, 6, 2.0, NB, , , 0.5560747663551402, 0.5121315665164411, 0.4439252336448598, 0.40762117365610717
Glass, 214, 9, PAS, 0.1, 0.2, 6, 5.815788963733758, NB, , , 0.5420560747663551, 0.5050650500009363, 0.45794392523364486, 0.41721594789703903
Glass, 214, 9, PAS, 0.1, 0.3, 6, 5.815788963733758, NB, , , 0.5420560747663551, 0.5050650500009363, 0.45794392523364486, 0.41721594789703903
Glass, 214, 9, PAS, 0.1, 0.6, 6, 5.788368938893641, NB, , , 0.5420560747663551, 0.5050650500009363, 0.45794392523364486, 0.41721594789703903
Glass, 214, 9, PAS, 0.1, 0.8, 6, 5.33693373315902, NB, , , 0.5420560747663551, 0.5050650500009363, 0.45794392523364486, 0.41721594789703903
Glass, 214, 9, PAS, 0.15, 0.2, 6, 5.6122504323393905, NB, , , 0.5607476635514018, 0.4428589772950917, 0.4392523364485981, 0.3981808047205941
Glass, 214, 9, PAS, 0.15, 0.3, 6, 5.6122504323393905, NB, , , 0.5607476635514018, 0.4428589772950917, 0.4392523364485981, 0.3981808047205941
Glass, 214, 9, PAS, 0.15, 0.6, 6, 5.681713522840214, NB, , , 0.5607476635514018, 0.4428589772950917, 0.4392523364485981, 0.3981808047205941
Glass, 214, 9, PAS, 0.15, 0.8, 6, 5.681713522840214, NB, , , 0.5607476635514018, 0.4428589772950917, 0.4392523364485981, 0.3981808047205941
Glass, 214, 9, PAS, 0.03, 0.2, 7, 6.91499313949417, NB, , , 0.5093457943925234, 0.505788076582469, 0.49065420560747663, 0.4546222967728889
Glass, 214, 9, PAS, 0.03, 0.3, 7, 6.91499313949417, NB, , , 0.5093457943925234, 0.505788076582469, 0.49065420560747663, 0.4546222967728889
Glass, 214, 9, PAS, 0.03, 0.6, 7, 6.614483244725796, NB, , , 0.5373831775700935, 0.4968197028335183, 0.46261682242990654, 0.4412122495869571
Glass, 214, 9, PAS, 0.03, 0.8, 7, 6.18049616692476, NB, , , 0.5373831775700935, 0.4968197028335183, 0.46261682242990654, 0.4412122495869571
Glass, 214, 9, PAS, 0.05, 0.2, 7, 6.897215046486779, NB, , , 0.5093457943925234, 0.505788076582469, 0.49065420560747663, 0.4546222967728889
Glass, 214, 9, PAS, 0.05, 0.3, 7, 6.897215046486779, NB, , , 0.5093457943925234, 0.505788076582469, 0.49065420560747663, 0.4546222967728889
Glass, 214, 9, PAS, 0.05, 0.6, 7, 6.365351294246625, NB, , , 0.4953271028037383, 0.5159001607599737, 0.5046728971962616, 0.4656651529101495
Glass, 214, 9, PAS, 0.05, 0.8, 7, 6.167071862963961, NB, , , 0.5, 0.5074265687583445, 0.5, 0.46658762099244144
Glass, 214, 9, PAS, 0.08, 0.2, 7, 6.894626148153946, NB, , , 0.5607476635514018, 0.4858550032413729, 0.4392523364485981, 0.404035045426082
Glass, 214, 9, PAS, 0.08, 0.3, 7, 6.894626148153946, NB, , , 0.5607476635514018, 0.4858550032413729, 0.4392523364485981, 0.404035045426082
Glass, 214, 9, PAS, 0.08, 0.6, 7, 6.60499314559658, NB, , , 0.5607476635514018, 0.4858550032413729, 0.4392523364485981, 0.404035045426082
Glass, 214, 9, PAS, 0.08, 0.8, 7, 6.015620797375883, NB, , , 0.5607476635514018, 0.4858550032413729, 0.4392523364485981, 0.404035045426082
Glass, 214, 9, PAS, 0.1, 0.2, 7, 6.595086947007612, NB, , , 0.5700934579439252, 0.478796519274804, 0.42990654205607476, 0.3918318372351422
Glass, 214, 9, PAS, 0.1, 0.3, 7, 6.595086947007612, NB, , , 0.5700934579439252, 0.478796519274804, 0.42990654205607476, 0.3918318372351422
Glass, 214, 9, PAS, 0.1, 0.6, 7, 6.60499314559658, NB, , , 0.5607476635514018, 0.4858550032413729, 0.4392523364485981, 0.404035045426082
Glass, 214, 9, PAS, 0.1, 0.8, 7, 6.015620797375883, NB, , , 0.5607476635514018, 0.4858550032413729, 0.4392523364485981, 0.404035045426082
Glass, 214, 9, PAS, 0.15, 0.2, 7, 6.24676927291283, NB, , , 0.5327102803738317, 0.4780742997915895, 0.4672897196261682, 0.43370913721351306
Glass, 214, 9, PAS, 0.15, 0.3, 7, 6.24676927291283, NB, , , 0.5327102803738317, 0.4780742997915895, 0.4672897196261682, 0.43370913721351306
Glass, 214, 9, PAS, 0.15, 0.6, 7, 5.681713522840214, NB, , , 0.5093457943925234, 0.5027919467171803, 0.49065420560747663, 0.4576281390998749
Glass, 214, 9, PAS, 0.15, 0.8, 7, 5.681713522840214, NB, , , 0.5093457943925234, 0.5027919467171803, 0.49065420560747663, 0.4576281390998749
Glass, 214, 9, PAS, 0.03, 0.2, 8, 7.90732005050727, NB, , , 0.5280373831775701, 0.49380026570139696, 0.4719626168224299, 0.44533940070713746
Glass, 214, 9, PAS, 0.03, 0.3, 8, 7.90732005050727, NB, , , 0.5280373831775701, 0.49380026570139696, 0.4719626168224299, 0.44533940070713746
Glass, 214, 9, PAS, 0.03, 0.6, 8, 7.444920879652928, NB, , , 0.5280373831775701, 0.49380026570139696, 0.4719626168224299, 0.44533940070713746
Glass, 214, 9, PAS, 0.03, 0.8, 8, 6.349907351814947, NB, , , 0.5233644859813084, 0.4952807807338485, 0.4766355140186916, 0.44639512173481416
Glass, 214, 9, PAS, 0.05, 0.2, 8, 7.803881031341821, NB, , , 0.5093457943925234, 0.5035358618536189, 0.49065420560747663, 0.45129361754207303
Glass, 214, 9, PAS, 0.05, 0.3, 8, 7.803881031341821, NB, , , 0.5093457943925234, 0.5035358618536189, 0.49065420560747663, 0.45129361754207303
Glass, 214, 9, PAS, 0.05, 0.6, 8, 6.0194526147899925, NB, , , 0.5093457943925234, 0.5035358618536189, 0.49065420560747663, 0.45129361754207303
Glass, 214, 9, PAS, 0.05, 0.8, 8, 7.550055316333878, NB, , , 0.4953271028037383, 0.5134956442561985, 0.5046728971962616, 0.4662342298600372
Glass, 214, 9, PAS, 0.08, 0.2, 8, 7.726696953132972, NB, , , 0.5514018691588785, 0.49831165719016185, 0.4485981308411215, 0.4103389647754284
